.github|2026-04-19T20:49:09Z|2026-05-20T05:18:43Z|Cocapn organization profile|N/A|false|false
constraint-theory-ecosystem|2026-05-05T19:46:24Z|2026-05-20T05:18:29Z|The math that hardware engineers already know. Tolerance stacks, interference fits, and o-rings — formalized. 47 implementations, 62B checks/sec, formally proven.|Python|false|false
flux-rpg|2026-05-19T22:42:24Z|2026-05-20T05:18:25Z|RPG IV constraint engine — indicator variables as error mask bits. IBM i / AS-400.|RPGLE|false|false
guardc-v3|2026-05-19T19:39:05Z|2026-05-20T05:17:49Z|GUARD DSL to FLUX-C v3 compiler with proof certificates|Rust|false|false
flux-vm-v3|2026-05-19T19:39:01Z|2026-05-20T05:17:49Z|FLUX-C v3 VM — proof-carrying, SIMD-native, terminating constraint VM|Rust|false|false
flux-fracture|2026-05-19T22:22:53Z|2026-05-20T05:17:26Z|Disjoint linear algebra for constraint systems — BFS fracture + bitwise OR coalescence. Zero deps, pure Rust.|Rust|false|false
game-chain|2026-05-20T05:02:54Z|2026-05-20T05:17:07Z|Signal Chain Thesis - game-chain|Python|false|false
universe-chain|2026-05-20T05:02:52Z|2026-05-20T05:17:06Z|Signal Chain Thesis - universe-chain|Python|false|false
bathydata-map|2026-05-20T05:02:50Z|2026-05-20T05:17:04Z|Signal Chain Thesis - bathydata-map|Python|false|false
tile-chain|2026-05-20T05:02:48Z|2026-05-20T05:17:03Z|Signal Chain Thesis - tile-chain|Python|false|false
flux-docs|2026-05-04T02:19:58Z|2026-05-20T05:12:04Z|FLUX documentation: tutorials, cookbooks, runbooks, strategy. Apache 2.0.|N/A|false|false
signal-chain|2026-05-17T23:36:54Z|2026-05-20T05:03:35Z|The Signal Chain Thesis: why every room needs a dial for model vs code, and what that means for building intelligent systems|Python|false|false
flux-integration-tests|2026-05-20T04:53:55Z|2026-05-20T04:53:58Z|Cross-language parity tests — Python, C, Rust, JS all produce identical results.|Python|false|false
flux-mumps|2026-05-19T22:45:43Z|2026-05-19T23:40:02Z|MUMPS constraint engine — global hierarchical storage for sediment layers. The TILE language.|M|false|false
flux-snobol|2026-05-19T22:44:31Z|2026-05-19T23:40:00Z|SNOBOL4 constraint engine — pattern match success/failure as constraint pass/fail.|N/A|false|false
flux-algol|2026-05-19T22:44:27Z|2026-05-19T23:39:59Z|ALGOL 60 constraint engine — own keyword for persistent sediment, parallel arrays, structured blocks.|ALGOL|false|false
flux-pli|2026-05-19T22:42:58Z|2026-05-19T23:39:58Z|PL/I constraint engine — native BIT(8) error mask, BOOL coalescence, DEC FIXED exact arithmetic.|N/A|false|false
flux-cobol|2026-05-19T22:27:53Z|2026-05-19T23:39:55Z|Full COBOL constraint engine — FLXCHECK, FLXFRACT, FLXSEDIMNT with copybooks. BFS in COBOL.|COBOL|false|false
flux-fracture-c|2026-05-19T22:22:55Z|2026-05-19T23:39:47Z|Single-header C99 library for constraint system fracture-coalesce. #define FRACTURE_IMPLEMENTATION.|C|false|false
flux-chapel|2026-05-19T22:37:50Z|2026-05-19T23:34:42Z|Chapel constraint engine with GPU locale model. Multi-GPU coforall, distributed checking.|Chapel|false|false
flux-gpu|2026-05-19T22:37:47Z|2026-05-19T23:34:40Z|CUDA micro-experiments for constraint engine — 24.9B checks/sec on RTX 4050. Sediment, BFS, hyperbolic on GPU.|Cuda|false|false
flux-fortran|2026-05-19T22:23:03Z|2026-05-19T23:34:39Z|Constraint engine fracture-coalesce and sediment layers in Fortran 2008. Column-major, fixed-size arrays.|Fortran|false|false
fleet-constraint-monitor|2026-05-19T22:51:49Z|2026-05-19T22:51:50Z|Monitors H1 constraint violations in fleet services|N/A|false|false
holodeck-session-manager|2026-05-19T22:40:10Z|2026-05-19T22:47:19Z|Fleet observation and routing framework|Python|false|false
fleet-h1-router|2026-05-19T22:40:08Z|2026-05-19T22:47:17Z|Fleet observation and routing framework|Python|false|false
plato-scout|2026-05-19T22:40:07Z|2026-05-19T22:47:16Z|Fleet observation and routing framework|Python|false|false
plato-types|2026-05-14T01:40:46Z|2026-05-19T20:40:56Z|Core types for the PLATO tile protocol — lifecycle, Lamport clocks, provenance|Python|false|false
claw-in-plato|2026-05-18T21:50:59Z|2026-05-19T16:50:03Z|PLATO-native agent living in a Docker container. Its only I/O is tiles. Telegram bridge for direct human contact.|Python|false|false
fleet-coordinate-js|2026-05-07T06:21:32Z|2026-05-18T23:19:14Z|Pure TypeScript port of fleet-coordinate math — Laman rigidity, H1 cohomology, ZHC, Pythagorean48. No WASM.|TypeScript|false|false
constraint-theory-llvm|2026-05-04T05:02:45Z|2026-05-18T23:19:12Z|LLVM backend for constraint theory — CDCL trace → AVX-512 codegen|Rust|false|false
spectral-conservation|2026-05-17T20:10:01Z|2026-05-18T23:18:55Z|Spectral first integral I(x) = γ(x) + H(x) conservation tracker for coupled nonlinear dynamics|Rust|false|false
platoclaw|2026-05-15T08:51:30Z|2026-05-18T23:18:46Z|PLATO-Claw: self-contained PLATO runtime with web UI, officer spawning, CLI tools. Install once, get a complete PLATO-native agentic system.|Python|false|false
plato-tour-guide|2026-05-17T21:50:47Z|2026-05-18T23:18:44Z|Wayfinding science as technology — PLATO room tour guide with Penrose scoping and consensus snap|Python|false|false
plato-room-phi|2026-05-02T20:59:29Z|2026-05-18T23:18:41Z|PLATO room knowledge integration measurement - Phi computation for tile quality assessment|Python|false|false
plato-room-intelligence|2026-05-17T20:34:35Z|2026-05-18T23:18:29Z|Multi-head room intelligence model with provenance tracking for PLATO rooms|Python|false|false
plato-ng|2026-05-15T08:06:35Z|2026-05-18T23:18:28Z|Next-gen PLATO: Loop Room architecture with MUD lobby, game rooms, and the conservation law|Python|false|false
plato-model-ocean|2026-05-17T20:34:35Z|2026-05-18T23:18:19Z|Cellular intelligence ecosystem — evolutionary neural networks in ecological niches (sandboxes, tide pools, schools, whales)|Python|false|false
plato-experience|2026-05-16T18:42:56Z|2026-05-18T23:18:17Z|The breeding farm for AI agents. Purpose-first rooms, pheromone trails, kin recognition. ⚒️🦊|Python|false|false
plato-escalation-gate|2026-05-17T20:34:35Z|2026-05-18T23:18:15Z|Tiny escalation decision gate — 737 params (4KB), WASM-ready binary classifier|Python|false|false
monge-rs|2026-05-16T10:11:23Z|2026-05-18T23:18:13Z|Monge transport metric in Rust — optimal fleet repositioning|Rust|false|false
monge-fleet-test|2026-05-17T00:36:45Z|2026-05-18T23:18:12Z|Metal-level benchmarks: one function, four languages, ARM hardware. Testing how different language runtimes break down outside the test harness.|Python|false|false
monge-fleet|2026-05-16T09:54:38Z|2026-05-18T23:18:04Z|Fleet-scale Monge assignment — Hungarian algorithm with trust weights|Python|false|false
holonomy-consensus|2026-05-04T04:34:46Z|2026-05-18T23:18:02Z|GL(9) zero-holonomy consensus — cycle-based trust verification for constraint systems (Rust)|Rust|false|false
flux-verify-api|2026-05-05T03:34:55Z|2026-05-18T23:17:58Z|FLUX constraint safety - flux-verify-api|Rust|false|false
flux-lucid|2026-05-07T03:02:03Z|2026-05-18T23:17:56Z|Unified constraint theory ecosystem — CDCL, LLVM, AVX-512, GL(9) consensus, 9-channel intent|Rust|false|false
flux-isa|2026-05-03T19:12:05Z|2026-05-18T23:17:53Z|FLUX ISA v2.0 — Complete 256-opcode instruction set reference with Python encoder, decoder, and reference VM. Fixed 4-byte format for fleet-native computing.|Python|false|false
cocapn-ai-web|2026-05-07T07:03:03Z|2026-05-18T23:17:34Z|Browser-native fleet demos — captain deliberation, thinking strategies, PLATO protocol. Open in Chrome, no install.|HTML|false|false
fleet-stack|2026-05-15T09:40:22Z|2026-05-18T23:17:05Z|One-command fleet deployment. docker compose up -d|Python|false|false
dog-food-audit|2026-05-16T23:46:25Z|2026-05-18T23:17:03Z|The confirmation layer — falsifies servo-mind-theory claims through friendly-fox mechanisms inside plato-experience rooms|Python|false|false
cocapn-cli|2026-05-05T03:34:59Z|2026-05-18T23:17:01Z|FLUX constraint safety - cocapn-cli|Rust|false|false
servo-mind-theory|2026-05-16T16:27:01Z|2026-05-18T23:16:35Z|Unified theory of self-referential constraint systems — servo-encoder metaphor, 5D scale navigation, algorithm reading|N/A|false|false
fleet-kit|2026-05-18T19:18:27Z|2026-05-18T21:15:52Z|Modular toolkit extracted from Oracle1 fleet workspace — PLATO client, consensus, model router, crab shell, audit tools|Python|false|false
DeepGEMM|2026-04-18T19:28:44Z|2026-05-18T21:15:21Z|Fleet research: DeepSeek FP8 GEMM CUDA kernels — PTX tile marketplace candidate, FM→JC1 LoRA inference pipeline optimization|Cuda|true|false
AIR|2026-03-18T04:33:54Z|2026-05-18T21:15:21Z|Asynchronous Infinite Radio - Nightly Synthesis (locally) for morning briefing or Real-time interactive learning or simulations or ideation. Build a wiki as you chat|Python|false|false
Equipment-Escalation-Router|2026-03-13T16:24:08Z|2026-05-18T21:15:21Z|Intelligent LLM routing: Bot→Brain→Human with 40x cost reduction|TypeScript|false|false
Equipment-Consensus-Engine|2026-03-13T16:24:05Z|2026-05-18T21:15:21Z|Multi-agent deliberation with Pathos/Logos/Ethos weighting|TypeScript|false|false
plugin-dashboard|2026-05-18T15:06:06Z|2026-05-18T21:15:20Z|Fleet plugin monitoring dashboard|HTML|false|false
Spreader-tool|2026-01-04T22:42:34Z|2026-05-18T20:32:26Z|Intelligence tiling for PLATO rooms — frozen context windows, seed locking, deadband detection|Python|false|false
constraint-demos|2026-05-12T17:40:38Z|2026-05-18T20:30:28Z|Interactive HTML demos for Eisenstein integer constraint theory|HTML|false|false
fleet-topology|2026-05-06T17:22:31Z|2026-05-18T19:11:45Z|Fleet network topology — agent connectivity, routing, and graph analysis|Rust|false|false
fleet-murmur|2026-05-06T19:34:42Z|2026-05-18T19:11:44Z|CCC agent workspace — logs, bottles, fleet coordination data. Not a library.|Python|false|false
murmur-plato-bridge|2026-05-06T19:12:09Z|2026-05-18T19:11:44Z|Bridge from thought-tensor murmurs to PLATO tiles (unidirectional)|Makefile|false|false
fleet-homology|2026-05-06T17:25:27Z|2026-05-18T19:11:44Z|Homological constraint analysis — detect structural holes in fleet knowledge graphs|Rust|false|false
pythagorean48-codes|2026-05-06T17:14:19Z|2026-05-18T19:11:44Z|Pythagorean-48 directional encoding — 48 compass points as exact integer pairs (Rust)|Rust|false|false
fleet-manifest|2026-05-06T17:16:27Z|2026-05-18T19:11:30Z|Fleet service registry and agent manifests for Cocapn fleet|Rust|false|false
plato-twin-maker|2026-05-17T23:44:39Z|2026-05-18T19:11:04Z|Hermit crab factory: creates PLATO-twin of any repo|Python|false|false
consensus|2026-05-18T17:22:32Z|2026-05-18T18:37:02Z|Zero-holonomy consensus Python wrapper, P48 validator, tile cardinality tracker|HTML|false|false
terax-gateway|2026-05-18T05:37:38Z|2026-05-18T17:22:44Z|Terax REST API gateway — shell, filesystem, and fleet operations|Python|false|false
webgpu-profiler|2026-01-09T04:11:21Z|2026-05-18T16:41:15Z|GPU profiler for WebGPU applications - Real-time GPU monitoring, benchmarking, and performance analysis in the browser|TypeScript|false|false
SmartCRDT|2025-12-22T19:56:44Z|2026-05-18T16:39:23Z|Utilizing CRDT technology for self-improving AI|TypeScript|false|false
fleet-survey|2026-05-18T16:23:35Z|2026-05-18T16:23:40Z|Fleet cross-pollination report and roadmap|N/A|false|false
terax-ai|2026-05-18T04:49:23Z|2026-05-18T15:07:37Z|Lightweight (7MB) AI terminal emulator (ADE) built in Rust & Tauri & React|TypeScript|true|false
plugin-runtime|2026-05-18T07:26:52Z|2026-05-18T08:16:21Z|Plugin runtime for OpenShell — sandboxed execution and lifecycle|Python|false|false
watch-follow|2026-05-18T07:35:34Z|2026-05-18T08:16:20Z|Watch-and-follow pattern for agent observation and learning|Python|false|false
crab|2026-05-18T07:35:27Z|2026-05-18T08:16:19Z|Hermit crab agent shell — agents find repos, grow, move shells|Python|false|false
fleet-neofetch|2026-05-18T07:35:30Z|2026-05-18T08:16:18Z|Fleet system info at a glance — neofetch for agent fleets|Python|false|false
MemEye|2026-05-18T04:20:16Z|2026-05-18T08:16:02Z|MemEye: A Visual-Centric Evaluation Framework for Multimodal Agent Memory|Python|true|false
construct|2026-05-16T02:56:48Z|2026-05-18T07:40:08Z|The Construct — blank PLATO shell for any agent|Python|false|false
shell-ui|2026-05-18T05:37:42Z|2026-05-18T07:39:10Z|Browser-based fleet dashboard and shell UI|HTML|false|false
terax-fleet-modules|2026-05-18T05:37:43Z|2026-05-18T06:26:09Z|Terax fleet TypeScript modules — PLATO bridge, casting-call|TypeScript|false|false
plato-visual-mesh-mcp|2026-05-18T05:37:40Z|2026-05-18T06:24:48Z|MCP tools for visual memory mesh queries|Python|false|false
openarm|2026-05-08T21:50:40Z|2026-05-18T05:46:06Z|A fully open-source humanoid arm for physical AI research and deployment in contact-rich environments.|MDX|true|false
openhuman|2026-05-18T05:31:23Z|2026-05-18T05:45:52Z|Your Personal AI super intelligence. Private, Simple and extremely powerful.|Rust|true|false
casting-call|2026-05-07T22:29:13Z|2026-05-18T04:32:31Z|Which model plays which role — fleet knowledge base of LLM capabilities, failure modes, and casting decisions. Agents consult this before choosing shells.|N/A|false|false
flux-index|2026-05-14T05:34:38Z|2026-05-18T02:40:30Z|Semantic code search, zero dependencies. Spring-load any repo into a searchable vector space.|Python|false|false
plato-twin-maker-reports|2026-05-18T02:12:49Z|2026-05-18T02:14:38Z|External testing report for plato-twin-maker: bugs, fixes, and improvement roadmap|N/A|false|false
terrain|2026-05-12T03:45:09Z|2026-05-18T02:05:57Z|MUD-to-Visual bridge — rooms as explorable scenes. Crabs stir the mud into walkable terrain.|Python|false|false
servo-mind|2026-05-16T16:26:07Z|2026-05-18T02:05:56Z|Self-learning constraint system for PLATO tiles — the encoder feedback processor|Python|false|false
incubator|2026-05-16T18:21:11Z|2026-05-18T02:05:45Z|The system that provisions mitochondrial energy to a developing embryo until it can fly — zygote to fledgling|Python|false|false
galois-retrieval|2026-05-13T18:46:11Z|2026-05-18T02:05:44Z|Galois connection-based retrieval experiments for PLATO tile matching — constructive verification of adjoint retrieval.|Python|false|false
friendly-fox|2026-05-16T18:21:18Z|2026-05-18T02:05:43Z|Argentine ant model for cooperative agent fleets|Python|false|false
fleet-math-py|2026-05-11T19:03:17Z|2026-05-18T02:05:40Z|Core fleet mathematics: ZHC, H1 emergence, Laman rigidity, constraint fields|Python|false|false
cyclotomic-field|2026-05-13T18:46:07Z|2026-05-18T02:05:38Z|Cyclotomic field Q(ζ₁₅) experiments — the unified mathematical foundation for Eisenstein constraint theory.|Python|false|false
fleet-spread|2026-05-06T19:36:48Z|2026-05-18T01:58:27Z|Fleet graph analysis with library gate architecture (v2) — select THE ONE specialist that matches instead of running all five.|Rust|false|false
quality-gate-stream|2026-05-07T07:48:01Z|2026-05-17T22:30:09Z|Quality Gate Stream — novelty × correctness × completeness × depth scoring. Part of Cocapn reverse-actualization truck.|Python|false|false
cocapn|2026-02-28T21:18:38Z|2026-05-17T20:58:26Z|repo-first Agent for local or cloud. grow an agent in a repo using the repo itself as the muscle-memory. Run from localhost, from pages.dev, or embedded into any platform app. Move to gitlab or anywhere and optimize git as the agent infrastructure itself. wiki for knowledge, repos for skills, pipelines anywhere|Python|false|false
plato-data|2026-05-14T01:50:31Z|2026-05-17T20:53:47Z|Data loading for PLATO rooms — CSV, JSONL, PLATO tiles, fleet telemetry|Python|false|false
keeper-beacon|2026-04-21T00:45:36Z|2026-05-17T20:53:25Z|📡 Keeper Beacon — fleet discovery and registry with health tracking, capability matching, proximity scoring|Python|false|false
constraint-theory-core|2026-03-27T05:08:40Z|2026-05-17T20:53:23Z|Deterministic manifold snapping — maps continuous vectors to exact Pythagorean coordinates with O(log n) KD-tree|Rust|false|false
mud-arena|2026-04-14T08:38:14Z|2026-05-17T20:53:22Z|GPU-accelerated MUD for agent script backtesting — agents write scripts, GPU runs millions of scenarios, scripts evolve. WASM + Zig + CUDA.|Python|false|false
DMLog-AI|2025-08-18T02:27:17Z|2026-05-17T20:52:24Z|Dungeon Master AI log — session tracking for AI-driven RPG campaigns|N/A|false|false
penrose-memory|2026-05-12T23:45:33Z|2026-05-17T20:39:00Z|Aperiodic memory palace for AI agents. Navigate memories by distance + direction on a Penrose floor.|Rust|false|false
constraint-theory-papers|2026-05-12T17:41:25Z|2026-05-17T20:38:58Z|Research papers on Eisenstein integer constraint theory — English, Japanese, Spanish, Chinese|TeX|false|false
neural-plato|2026-05-12T21:00:35Z|2026-05-17T20:38:55Z|Fortran + Rust neural PLATO backend — Seed-2.0-mini's algorithms decomposed into raw computational primitives|Rust|false|false
flux-site|2026-05-04T02:08:50Z|2026-05-17T20:38:47Z|FLUX community site: playground, benchmarks, timeline, PHP kit. Deploy at cocapn.ai. Apache 2.0.|HTML|false|false
coordination-hierarchy|2026-05-17T17:35:48Z|2026-05-17T20:31:22Z|PLATO room computing agent status hierarchy from TE transition matrix — social dominance through coordination topology|Python|false|false
coordination-topology|2026-05-17T08:02:48Z|2026-05-17T20:31:04Z|Online TE/entropy/IAT/Euler algorithms for multi-agent fleet coordination topology|Python|false|false
fleet-tool-registry|2026-05-17T09:08:40Z|2026-05-17T20:31:02Z|PLATO room + client library for tool discovery — agents query to find, install, and load fleet tools|Python|false|false
polyformalism-thinking|2026-05-06T17:52:19Z|2026-05-17T17:52:26Z|Codified framework for forced novel-thinking-via-language-constraints — general-purpose AGI technique|Python|false|false
tri-quarter-toolbox|2026-05-14T17:00:05Z|2026-05-17T17:52:20Z|A mathematical/computational framework that upgrades the complex numbers for working with unified 2D coordinates, inversive geometry, Eisenstein integers, radial dual triangular lattice graph (RDTLG), hexagonal symmetries, signal processing, equivariant encodings, and geometric deep learning.|Python|true|false
zeroclaw-plato|2026-05-07T09:45:17Z|2026-05-17T17:52:20Z|3-agent zeroclaw loop posting to PLATO rooms|Python|false|false
warp-room|2026-05-06T00:38:41Z|2026-05-17T17:52:20Z|C17 subroutine-threaded tile classifier: warp-as-room concept ported from GPU to ARM64 via function pointer arrays and NEON SIMD. Shared memory (MAP_SHARED) across fleet.|C|false|false
plato-mcp|2026-05-15T08:56:02Z|2026-05-17T17:52:19Z|PLATO rooms as MCP tools. Any MCP-compatible framework can use PLATO as a backend.|Python|false|false
pbft-rust|2026-05-14T17:00:02Z|2026-05-17T17:52:19Z|A sample implementation of the Practical Byzantine Fault Tolerance (PBFT) consensus algorithm in Rust. 🦀|Rust|true|false
galois-unification-proofs|2026-05-12T17:40:10Z|2026-05-17T17:52:19Z|The Galois Unification Principle: Six Constraint Techniques as Adjunctions — constructively verified|Python|false|false
sheaf-constraint-synthesis|2026-05-07T08:23:59Z|2026-05-17T17:52:19Z|Unified synthesis: how constraint theory, fleet architecture, and negative knowledge connect (Claude Code synthesis)|N/A|false|false
multi-model-adversarial-testing|2026-05-07T08:23:56Z|2026-05-17T17:52:19Z|What four AI models found wrong with our code: multi-model adversarial testing methodology for safety-critical systems|N/A|false|false
negative-knowledge|2026-05-07T08:23:52Z|2026-05-17T17:52:19Z|Negative knowledge as the primary computational resource — knowing where violations are NOT is cheaper than finding where they are (4.8/5 cross-model confidence)|N/A|false|false
polyformalism-a2a-js|2026-05-07T03:07:23Z|2026-05-17T17:52:19Z|9-channel polyglot communication framework for multi-agent alignment (JS/Node.js)|JavaScript|false|false
Lucineer|2026-03-13T01:06:09Z|2026-05-17T17:52:19Z|Project for Lucineer, likely a search engine tool.|Python|false|false
fleet-router|2026-05-15T08:45:41Z|2026-05-17T17:52:18Z|Route AI queries to the cheapest model that wont break. Critical angle routing from 6000+ empirical trials.|Python|false|false
intent-directed-compilation|2026-05-07T08:23:50Z|2026-05-17T17:52:18Z|Semantic criticality → instruction-level precision: AVX-512 mixed-precision constraint checking with formal proofs and 3.17× measured speedup|C|false|false
flux-research|2026-04-10T17:25:57Z|2026-05-17T17:52:18Z|FLUX Deep Research — Compiler/interpreter taxonomy, agent-first design, ISA v2 proposal.|Python|false|false
fleet-health-monitor|2026-04-14T20:14:02Z|2026-05-17T17:51:12Z|Daemonized fleet health monitoring with necrosis detection, health scoring, and alerting. Zero external dependencies.|Python|false|false
fleet-calibrator|2026-05-15T09:03:50Z|2026-05-17T17:51:11Z|Continuous critical angle calibration for fleet models. Detect drift, update routing tables.|Python|false|false
eisenstein|2026-05-07T10:24:38Z|2026-05-17T17:51:09Z|Zero-drift hexagonal lattice constraints via Eisenstein integers — exact arithmetic for safety-critical Rust|Rust|false|false
dodecet-encoder|2026-03-16T22:44:58Z|2026-05-17T17:51:07Z|Encoder model utilizing a dodecet architecture.|Rust|false|false
constraint-theory-rust-python|2026-05-06T17:19:50Z|2026-05-17T17:51:05Z|Rust constraint engine with PyO3 Python bindings — bare-metal constraint checking from Python|Rust|false|false
constraint-theory-mojo|2026-05-06T17:12:52Z|2026-05-17T17:51:03Z|Mojo + MLIR constraint engine — Python syntax, C performance, MLIR-native constraint theory|Mojo|false|false
constraint-theory-mlir|2026-05-06T17:15:07Z|2026-05-17T17:51:02Z|Custom MLIR dialect for constraint theory — FLUX dialect with verified lowering pipeline|C++|false|false
constraint-theory-math|2026-05-07T08:23:54Z|2026-05-17T17:51:00Z|Sheaf cohomology, Heyting-valued logic, and GL(9) holonomy: unified mathematical framework for constraint satisfaction|Python|false|false
constraint-theory-engine-cpp-lua|2026-05-06T17:22:29Z|2026-05-17T17:50:57Z|C++ constraint engine with LuaJIT orchestration — CDCL solver, AVX-512 vectorized checking, Lua scripting|C++|false|false
automerge|2026-05-14T17:00:07Z|2026-05-17T17:50:54Z|A JSON-like data structure (a CRDT) that can be modified concurrently by different users, and merged again automatically. |JavaScript|true|false
flux-vm|2026-05-04T02:08:37Z|2026-05-17T17:50:38Z|FLUX-C constraint VM: 50 opcodes, stack-based, DAL A certifiable. TrustZone-style FLUX-C/FLUX-X bridge. Apache 2.0.|Rust|false|false
night-wheel|2026-05-17T08:59:05Z|2026-05-17T17:20:12Z|Perpetual research loop — autonomous Seed-mini ideation, research design, experiment, record cycle|Python|false|false
seed-oscillate|2026-05-17T08:59:57Z|2026-05-17T17:19:58Z|Creative↔deduction oscillation pipeline — 5 cycles of literature extracting invariants and invariants inspiring new literature|Python|false|false
intent-inference|2026-05-07T07:44:01Z|2026-05-17T16:42:19Z|Intent Inference Engine — reverse-engineers productive lane from user behavior. Part of Cocapn reverse-actualization truck.|TypeScript|false|false
llm-proxy|2026-05-17T08:02:58Z|2026-05-17T16:22:50Z|Remote language oracle for spreadsheet cells — calls DeepInfra Seed-2.0-mini|Python|false|false
shell|2026-05-17T00:59:03Z|2026-05-17T16:22:18Z|shell|Python|false|false
topology-anomaly-detector|2026-05-17T08:03:01Z|2026-05-17T16:22:09Z|Real-time anomaly detection on fleet coordination topology|Python|false|false
plato-shell-bridge|2026-05-17T08:59:52Z|2026-05-17T13:03:06Z|The weapon rack — dynamic tool discovery, loading, and lifecycle for PLATO shells|Python|false|false
spreadsheet-cells|2026-05-17T08:02:55Z|2026-05-17T13:02:43Z|Spreadsheet cell architecture with oscillator/RNG for multi-agent fleet coordination|Python|false|false
